timestep,metrics,total_pos_label
32,"[('True Negtaives', 285), ('False Positives', 696), ('False Negtaives', 1), ('True Positives', 341), ('Accuracy', 0.47316704459561604), ('Precision', 0.32883317261330763), ('Recall', 0.9970760233918129), ('F1 Score', 0.4945612762871646), ('Specificity', 0.290519877675841), ('NPV', 0.9965034965034965), ('FPR', 0.709480122324159), ('FDR', 0.6711668273866924), ('MCC', 0.3058847699788213), ('Confusion Matrix', (285, 696, 1, 341)), ('ROC_AUC', 0.9511150455138866), ('AUCPR', 0.8812764326789262)]",342
33,"[('True Negtaives', 84), ('False Positives', 334), ('False Negtaives', 0), ('True Positives', 23), ('Accuracy', 0.24263038548752835), ('Precision', 0.06442577030812324), ('Recall', 1.0), ('F1 Score', 0.12105263157894736), ('Specificity', 0.20095693779904306), ('NPV', 1.0), ('FPR', 0.7990430622009569), ('FDR', 0.9355742296918768), ('MCC', 0.11378403014687499), ('Confusion Matrix', (84, 334, 0, 23)), ('ROC_AUC', 0.9229249011857708), ('AUCPR', 0.5764345315579859)]",23
34,"[('True Negtaives', 113), ('False Positives', 365), ('False Negtaives', 0), ('True Positives', 37), ('Accuracy', 0.2912621359223301), ('Precision', 0.09203980099502487), ('Recall', 1.0), ('F1 Score', 0.1685649202733485), ('Specificity', 0.23640167364016737), ('NPV', 1.0), ('FPR', 0.7635983263598326), ('FDR', 0.9079601990049752), ('MCC', 0.14750716252688145), ('Confusion Matrix', (113, 365, 0, 37)), ('ROC_AUC', 0.9724075539975122), ('AUCPR', 0.8088492782327079)]",37
35,"[('True Negtaives', 369), ('False Positives', 790), ('False Negtaives', 0), ('True Positives', 182), ('Accuracy', 0.4108873974645787), ('Precision', 0.18724279835390947), ('Recall', 1.0), ('F1 Score', 0.31542461005199307), ('Specificity', 0.3183779119930975), ('NPV', 1.0), ('FPR', 0.6816220880069025), ('FDR', 0.8127572016460906), ('MCC', 0.24415972472064734), ('Confusion Matrix', (369, 790, 0, 182)), ('ROC_AUC', 0.9547995145492989), ('AUCPR', 0.8210082561770584)]",182
36,"[('True Negtaives', 338), ('False Positives', 1337), ('False Negtaives', 0), ('True Positives', 33), ('Accuracy', 0.21721311475409835), ('Precision', 0.02408759124087591), ('Recall', 1.0), ('F1 Score', 0.04704205274411974), ('Specificity', 0.2017910447761194), ('NPV', 1.0), ('FPR', 0.7982089552238806), ('FDR', 0.9759124087591241), ('MCC', 0.06971843517059496), ('Confusion Matrix', (338, 1337, 0, 33)), ('ROC_AUC', 0.9927815468113975), ('AUCPR', 0.8502946366543738)]",33
37,"[('True Negtaives', 135), ('False Positives', 323), ('False Negtaives', 0), ('True Positives', 40), ('Accuracy', 0.3514056224899598), ('Precision', 0.11019283746556474), ('Recall', 1.0), ('F1 Score', 0.19851116625310175), ('Specificity', 0.29475982532751094), ('NPV', 1.0), ('FPR', 0.7052401746724891), ('FDR', 0.8898071625344353), ('MCC', 0.18022325466956995), ('Confusion Matrix', (135, 323, 0, 40)), ('ROC_AUC', 0.944650655021834), ('AUCPR', 0.785753495074297)]",40
38,"[('True Negtaives', 18), ('False Positives', 627), ('False Negtaives', 0), ('True Positives', 111), ('Accuracy', 0.17063492063492064), ('Precision', 0.15040650406504066), ('Recall', 1.0), ('F1 Score', 0.26148409893992935), ('Specificity', 0.027906976744186046), ('NPV', 1.0), ('FPR', 0.9720930232558139), ('FDR', 0.8495934959349594), ('MCC', 0.06478727352742522), ('Confusion Matrix', (18, 627, 0, 111)), ('ROC_AUC', 0.9655003841050354), ('AUCPR', 0.8981424198546428)]",111
39,"[('True Negtaives', 0), ('False Positives', 1102), ('False Negtaives', 0), ('True Positives', 81), ('Accuracy', 0.06846999154691462), ('Precision', 0.06846999154691462), ('Recall', 1.0), ('F1 Score', 0.1281645569620253), ('Specificity', 0.0), ('NPV', 0), ('FPR', 1.0), ('FDR', 0.9315300084530854), ('MCC', 0.0), ('Confusion Matrix', (0, 1102, 0, 81)), ('ROC_AUC', 0.9801035154937152), ('AUCPR', 0.868627654406643)]",81
40,"[('True Negtaives', 0), ('False Positives', 1099), ('False Negtaives', 0), ('True Positives', 112), ('Accuracy', 0.09248554913294797), ('Precision', 0.09248554913294797), ('Recall', 1.0), ('F1 Score', 0.1693121693121693), ('Specificity', 0.0), ('NPV', 0), ('FPR', 1.0), ('FDR', 0.9075144508670521), ('MCC', 0.0), ('Confusion Matrix', (0, 1099, 0, 112)), ('ROC_AUC', 0.8701457493825556), ('AUCPR', 0.7113997732964988)]",112
41,"[('True Negtaives', 0), ('False Positives', 1016), ('False Negtaives', 0), ('True Positives', 116), ('Accuracy', 0.10247349823321555), ('Precision', 0.10247349823321555), ('Recall', 1.0), ('F1 Score', 0.1858974358974359), ('Specificity', 0.0), ('NPV', 0), ('FPR', 1.0), ('FDR', 0.8975265017667845), ('MCC', 0.0), ('Confusion Matrix', (0, 1016, 0, 116)), ('ROC_AUC', 0.9659542153136031), ('AUCPR', 0.9044790949674338)]",116
42,"[('True Negtaives', 0), ('False Positives', 1915), ('False Negtaives', 0), ('True Positives', 239), ('Accuracy', 0.11095636025998143), ('Precision', 0.11095636025998143), ('Recall', 1.0), ('F1 Score', 0.1997492687003761), ('Specificity', 0.0), ('NPV', 0), ('FPR', 1.0), ('FDR', 0.8890436397400185), ('MCC', 0.0), ('Confusion Matrix', (0, 1915, 0, 239)), ('ROC_AUC', 0.9008488370822727), ('AUCPR', 0.7632806279978962)]",239
43,"[('True Negtaives', 0), ('False Positives', 1346), ('False Negtaives', 0), ('True Positives', 24), ('Accuracy', 0.017518248175182483), ('Precision', 0.017518248175182483), ('Recall', 1.0), ('F1 Score', 0.03443328550932568), ('Specificity', 0.0), ('NPV', 0), ('FPR', 1.0), ('FDR', 0.9824817518248176), ('MCC', 0.0), ('Confusion Matrix', (0, 1346, 0, 24)), ('ROC_AUC', 0.5241146607231303), ('AUCPR', 0.01857386219601951)]",24
44,"[('True Negtaives', 0), ('False Positives', 1567), ('False Negtaives', 0), ('True Positives', 24), ('Accuracy', 0.01508485229415462), ('Precision', 0.01508485229415462), ('Recall', 1.0), ('F1 Score', 0.029721362229102165), ('Specificity', 0.0), ('NPV', 0), ('FPR', 1.0), ('FDR', 0.9849151477058454), ('MCC', 0.0), ('Confusion Matrix', (0, 1567, 0, 24)), ('ROC_AUC', 0.6472824930865773), ('AUCPR', 0.05398841386919097)]",24
45,"[('True Negtaives', 0), ('False Positives', 1216), ('False Negtaives', 0), ('True Positives', 5), ('Accuracy', 0.004095004095004095), ('Precision', 0.004095004095004095), ('Recall', 1.0), ('F1 Score', 0.008156606851549756), ('Specificity', 0.0), ('NPV', 0), ('FPR', 1.0), ('FDR', 0.9959049959049959), ('MCC', 0.0), ('Confusion Matrix', (0, 1216, 0, 5)), ('ROC_AUC', 0.6626644736842106), ('AUCPR', 0.037970922007935)]",5
46,"[('True Negtaives', 0), ('False Positives', 710), ('False Negtaives', 0), ('True Positives', 2), ('Accuracy', 0.0028089887640449437), ('Precision', 0.0028089887640449437), ('Recall', 1.0), ('F1 Score', 0.005602240896358543), ('Specificity', 0.0), ('NPV', 0), ('FPR', 1.0), ('FDR', 0.9971910112359551), ('MCC', 0.0), ('Confusion Matrix', (0, 710, 0, 2)), ('ROC_AUC', 0.8112676056338028), ('AUCPR', 0.5037037037037037)]",2
47,"[('True Negtaives', 0), ('False Positives', 824), ('False Negtaives', 0), ('True Positives', 22), ('Accuracy', 0.026004728132387706), ('Precision', 0.026004728132387706), ('Recall', 1.0), ('F1 Score', 0.05069124423963134), ('Specificity', 0.0), ('NPV', 0), ('FPR', 1.0), ('FDR', 0.9739952718676123), ('MCC', 0.0), ('Confusion Matrix', (0, 824, 0, 22)), ('ROC_AUC', 0.5904677846425419), ('AUCPR', 0.06262882177126644)]",22
48,"[('True Negtaives', 0), ('False Positives', 435), ('False Negtaives', 0), ('True Positives', 36), ('Accuracy', 0.07643312101910828), ('Precision', 0.07643312101910828), ('Recall', 1.0), ('F1 Score', 0.14201183431952663), ('Specificity', 0.0), ('NPV', 0), ('FPR', 1.0), ('FDR', 0.9235668789808917), ('MCC', 0.0), ('Confusion Matrix', (0, 435, 0, 36)), ('ROC_AUC', 0.8469987228607918), ('AUCPR', 0.27142297934371906)]",36
49,"[('True Negtaives', 0), ('False Positives', 420), ('False Negtaives', 0), ('True Positives', 56), ('Accuracy', 0.11764705882352941), ('Precision', 0.11764705882352941), ('Recall', 1.0), ('F1 Score', 0.21052631578947367), ('Specificity', 0.0), ('NPV', 0), ('FPR', 1.0), ('FDR', 0.8823529411764706), ('MCC', 0.0), ('Confusion Matrix', (0, 420, 0, 56)), ('ROC_AUC', 0.8299744897959184), ('AUCPR', 0.4675783368523196)]",56
